,Phone_Name,Processor,RAM,Display,Camera,Price,Battery
418,"Realme 6 (Comet White, 128 GB)",Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Full HD+ Display,World's 1st 44MP Dual Punch Hole Camera,"₹15,999",4820 mAh Battery
419,"Samsung Galaxy M11 (Violet, 32 GB)",Qualcomm® Snapdragon™ 750G Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,12MP + 12MP | 12MP Front Camera,"₹10,995",5000 mAh Battery
420,"Realme 5 Pro (Chroma White, 64 GB)",Qualcomm Snapdragon 675 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.69 cm (6.57 inch) Full HD+ Display,48MP + 2MP | 8MP Front Camera,"₹14,999",5000 mAh Battery
421,"Realme 5 Pro (Sparkling Blue, 64 GB)",MediaTek Helio G85 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,120 Hz Smooth Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹14,999",4230 mAh Battery
422,"Vivo S1 (Skyline Blue, 128 GB)",MediaTek Helio G85 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,"₹16,990",5000 mAh Battery
423,"Vivo S1 (Skyline Blue, 128 GB)",HiSilicon Kirin 980 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,48MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,"₹19,990",5000 mAh Battery
424,"Vivo S1 (Diamond Black, 128 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,17.02 cm (6.7 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,"₹16,990",5000 mAh Battery
425,"OPPO A15 (Mystery Blue, 32 GB)",Kirin 710F Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹9,490",4000 mAh Lithium-ion Battery
426,"Realme X (Space Blue, 128 GB)",Kirin 710F Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹20,999",4000 mAh Li-polymer Battery
427,"Realme X (Space Blue, 128 GB)",MediaTek Helio P35 (MTK6765) Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.49 cm (6.1 inch) Super Retina XDR Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹17,999",3000 mAh Battery
428,"Realme X (Garlic, 128 GB)",Qualcomm Snapdragon 662 Processor,6 GB RAM | 128 GB ROM,All Screen OLED Display,13MP Rear Camera,"₹20,999",4000 mAh Li-polymer Battery
429,"Mi 10i (Midnight Black, 128 GB)",Qualcomm Snapdragon 665 2 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,"₹23,495",4500 mAh Li-polymer Battery
430,"Redmi Note 7 Pro (Black, 64 GB)",MediaTek Helio P22 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,48MP + 5MP | 16MP Front Camera,"₹10,999",4500 mAh Li-polymer Battery
431,"Redmi Note 9 (Aqua Green, 128 GB)",Qualcomm Snapdragon 665 AIE Processor,4 GB RAM | 64 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,"₹13,465",5000 mAh Battery
432,"Realme X (Garlic, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"In-Display Fingerprint Sensor, Monster Touch Buttons",108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹20,999",5000 mAh Lithium Polymer Battery
433,"OPPO A52 (Stream White, 128 GB)",A13 Bionic Chip with 3rd Gen Neural Engine Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP + 5MP | 13MP Front Camera,"₹15,499",5000 mAh Lithium Polymer Battery
434,"Mi 10i (Midnight Black, 128 GB)",Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP Rear Camera,"₹23,497",4300 mAh Battery
435,"Redmi Note 7 Pro (Black, 64 GB)",Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"In-Display Fingerprint Sensor, Monster Touch Buttons",48MP + 5MP | 16MP Front Camera,"₹10,999",4500 mAh Li-polymer Battery
436,"Redmi Note 9 (Aqua Green, 128 GB)",Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹13,465",4000 mAh Lithium Polymer Battery
437,"Redmi Note 9 (Scarlet Red, 128 GB)",Qualcomm Snapdragon 636 Processor,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹14,990",6000 mAh Battery
438,"Honor 20 (Midnight Black, 128 GB)",Qualcomm Snapdragon 636 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP + 5MP | 13MP Front Camera,"₹22,999",4000 mAh Li-ion Polymer Battery
439,"OPPO A52 (Twilight Black, 128 GB)",Qualcomm® Snapdragon™ 750G Processor,12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP Rear Camera,"₹18,990",4200 mAh Battery
440,"Honor 9X (Sapphire Blue, 128 GB)",MediaTek Helio G25 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,13.46 cm (5.3 inch) Full HD+ Display,48MP Rear Camera,"₹16,999",3450 mAh Lithium Polymer Battery
441,"Honor 9X (Midnight Black, 128 GB)",Qualcomm Snapdragon 662 Processor,2 GB RAM | 32 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 2MP + 16MP | 32MP Front Camera,"₹16,999",4230 mAh Battery
442,"Infinix S5 Pro (Sea Blue, 64 GB)",MediaTek Helio P35 Octa Core Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹12,999",5000 mAh Lithium-ion Battery
443,"Redmi 9 Power (Blazing Blue, 128 GB)",Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹13,160",4000 mAh Battery
444,"Realme 5i (Forest Green, 64 GB)",Qualcomm Snapdragon 665 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹10,999",5000 mAh Lithium-ion Battery
445,"Nokia 2.4 (Charcoal Grey, 64 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,"₹10,399",4230 mAh Battery
446,"Vivo U10 (Thunder Black, 32 GB)",MediaTek MT6762 Processor,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,48MP Rear Camera | 8MP Front Camera,"₹10,990",3765 mAh Battery
447,"Apple iPhone 12 (Red, 128 GB)",Qualcomm Snapdragon 675 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹84,900",5000 mAh Battery
448,"Apple iPhone SE (Red, 256 GB) (Includes EarPods, Power Adapter)",MediaTek | MT6739WW quad core  Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"₹49,999",4025 mAh Battery
449,"Samsung Galaxy M11 (Violet, 32 GB)",Qualcomm Snapdragon 855 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,13.46 cm (5.3 inch) Full HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,"₹11,785",4025 mAh Battery
450,"Vivo Z1Pro (Sonic Black, 128 GB)",MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,"₹17,990",5000 mAh Lithium-ion Battery
451,"Vivo Z1Pro (Sonic Black, 64 GB)",MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.69 cm (6.57 inch) Full HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹14,990",4500 mAh Lithium Ion Battery
452,"OPPO A15S (Fancy White, 64 GB)",Qualcomm Snapdragon 665 Processor,8 GB RAM | 512 GB ROM | Expandable Upto 1 TB,120 Hz Smooth Display,13MP + 5MP + 2MP | 8MP Front Camera,"₹12,490",4500 mAh Lithium-ion Battery
453,"Redmi Note 6 Pro (Rose Gold, 64 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,"₹11,999",4015 mAh Battery
454,"Redmi Note 6 Pro (Blue, 64 GB)",Qualcomm Snapdragon 439 Processor,6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,16MP + 2MP + 8MP | 32MP Front Camera,"₹14,998",6000 mAh Battery
455,"Mi 10i (Pacific Sunrise, 128 GB)",A13 Bionic Chip Processor,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,13MP Rear Camera,"₹23,649",6000 mAh Battery
456,"Redmi 9A (Midnight Black, 32 GB)",Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.8 cm (6.22 inch) HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,"₹8,350",4300 mAh Lithium Polymer Battery
457,"Motorola G9 (Forest Green, 64 GB)",MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,"₹10,999",4500 mAh Li-polymer Battery
458,"OPPO A31 (Mystery Black, 64 GB)",MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹12,790",4000 mAh Lithium-ion Battery
459,"OPPO A9 2020 (Space Purple, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) HD Display,13MP Rear Camera | 5MP Front Camera,"₹15,990",5000 mAh Battery
460,"OPPO A9 2020 (Space Purple, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,"₹14,990",4000 mAh Li-polymer Battery
461,"OPPO A9 2020 (Vanilla Mint, 128 GB)",Kirin 710F Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,12MP + 2MP + 2MP | 8MP Front Camera,"₹14,990",4500 mAh Lithium Polymer Battery
462,"Samsung Galaxy A10s (Blue, 32 GB)",MediaTek Helio P35 (MTK6765) Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.0 cm (6.3 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹9,299",4500 mAh Lithium-ion Battery
463,"Redmi Note 7 Pro (Neptune Blue, 64 GB)",Qualcomm Snapdragon 865 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.27 cm (6.8 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹12,999",3080 mAh Li Polymer Battery
464,"Samsung M01 core (Black, 32 GB)",SC9863 Octa Core Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹6,150",4300 mAh Battery
465,"Redmi K20 Pro (Carbon Black, 128 GB)",Exynos 850 Octa Core Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹26,999",5020 mAh Battery
466,"Redmi Note 8 Pro (Shadow Black, 128 GB)",Qualcomm Snapdragon™ 855 Octa-core (up to 2.84 GHz x 1 + 2.42 GHz x 3 + 1.79 GHz x 4) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,HD+ Mini Drop Display,48MP + 5MP | 13MP Front Camera,"₹17,999",4000 mAh Li-ion Polymer Battery
467,"Redmi Note 8 Pro (Halo White, 128 GB)",MediaTek Helio G70 (12 nm) Processor,4 GB RAM | 128 GB ROM,16.56 cm (6.52 inch) Display,8MP Rear Camera | 5MP Front Camera,"₹17,999",5000 mAh Battery
468,"OPPO A5 2020 (Mirror Black, 64 GB)",MediaTek Helio P35 Octa Core Processor,6 GB RAM | 128 GB ROM,15.8 cm (6.22 inch) HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,"₹14,100",3010 mAh Battery
469,"Apple iPhone 12 (Green, 64 GB)",Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.69 cm (6.57 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,"₹79,900",4300 mAh Battery
470,"Redmi 8A Dual (Midnight Grey, 32 GB)",MediaTek Helio P22 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,120 Hz Smooth Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,"₹6,997",4230 mAh Battery
471,"Apple iPhone 11 Pro (Space Grey, 512 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.69 cm (6.57 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹1,17,900",4000 mAh Li-ion Battery
472,"OPPO A52 (Stream White, 128 GB)",MediaTek Helio P95 Processor,4 GB RAM | 64 GB ROM,120 Hz Smooth Display,12MP + 12MP | 12MP Front Camera,"₹16,990",5000 mAh Battery
473,"Realme 6 (Comet Blue, 128 GB)",MediaTek Helio P95 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,"₹16,999",4000 mAh Battery
474,"Redmi Note 8 Pro (Halo White, 64 GB)",Exynos 850 Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹15,999",5000 mAh Lithium Polymer Battery
475,"Apple iPhone 12 Pro (Pacific Blue, 128 GB)",Qualcomm SM6150 Processor,3 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹1,19,900",5000 mAh Battery
476,"Apple iPhone 12 (Green, 128 GB)",Qualcomm Snapdragon 855 (SM8150) Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹84,900",5000 mAh Lithium Polymer Battery
477,"Honor 9X (Sapphire Blue, 128 GB)",MediaTek Helio P95 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,"₹13,999",5000 mAh Lithium Polymer Battery
478,"Samsung M31 Prime (Space Black, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹17,368",4500 mAh Li-ion Battery
479,"Infinix S5 Pro (Violet, 64 GB)",Qualcomm Snapdragon 662 Processor,6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹12,999",2510 mAh Battery
480,"Realme X50 Pro (Moss Green, 256 GB)",Qualcomm Snapdragon 845 Processor,2 GB RAM | 32 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹47,999",4000 mAh Battery
481,"LG W10 Alpha (Black, 32 GB)",MediaTek Helio G90T Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP Rear Camera,"₹7,590",4000 mAh Li-ion Battery
482,"OPPO A15 (Dynamic Black, 32 GB)",Exynos 9611 Processor,2 GB RAM | 32 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,"₹9,390",4000 mAh Battery
483,"Samsung Galaxy A21s (Blue, 64 GB)",MediaTek Helio P22 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Pop Up AI Selfie camera with Full View Display,64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,"₹16,499",5020 mAh Lithium Polymer Battery
484,"LG G8X (Black, 128 GB)",Qualcomm Snapdragon 636 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.36 cm (6.44 inch) Full HD+ Display,8MP Rear Camera | 8MP Front Camera,"₹27,990",6000 mAh Battery
485,"Realme Narzo 10A (So Blue, 32 GB)",Helio P65 (MT6768) Processor,4 GB RAM | 128 GB ROM,AMOLED Display,13MP Rear Camera,"₹8,999",6000 mAh Battery
486,"OPPO A31 (Mystery Black, 64 GB)",A12 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,"₹12,900",4500 mAh Li-ion Battery
487,"Realme X (Super Polar White, 128 GB)",Exynos 9810 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,AMOLED Display,12MP + 13MP | 32MP Front Camera,"₹21,999",4500 mAh Lithium-ion Battery
488,"Vivo Y15 (Aqua Blue, 64 GB)",Qualcomm Snapdragon 625 Processor,6 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,"₹12,990",2510 mAh Battery
489,"Apple iPhone 12 Mini (Blue, 64 GB)",Snapdragon 720G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,AMOLED Display,12MP + 2MP + 2MP | 8MP Front Camera,"₹69,900",6000 mAh Battery
490,"OPPO Reno3 Pro (Midnight Black, 256 GB)",Qualcomm® Snapdragon™ 720G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Display,48MP + 5MP | 16MP Front Camera,"₹27,990",4500 mAh Li-polymer Battery
491,"OPPO Reno3 Pro (Sky White, 256 GB)",MediaTek Helio P35 (MTK6765) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,"₹27,990",6000 mAh Battery
492,"Samsung Galaxy A21s (Silver, 128 GB)",Qualcomm Snapdragon 665 (2 GHz) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.47 cm (6.09 inch) Display,12MP + 12MP | 12MP Front Camera,"₹17,499",4230 mAh Battery
493,"Samsung Galaxy A70s (Prism Crush Black, 128 GB)",Qualcomm Snapdragon 660 AIE Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,"₹25,999",4230 mAh Battery
494,"Samsung Galaxy S10 Lite (Prism Black, 512 GB)",Snapdragon 720G Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,World's 1st 44MP Dual Punch Hole Camera,"₹45,999",4230 mAh Battery
495,"OPPO F17 PRO (Gold, 128 GB)",A13 Bionic Chip with 3rd Gen Neural Engine Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,"₹22,999",4230 mAh Battery
496,"Apple iPhone 12 (Blue, 128 GB)",MediaTek Helio P60 Octa Core 2.0 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Display,World's 1st 44MP Dual Punch Hole Camera,"₹84,900",4000 mAh Lithium-ion Battery
497,"Samsung M31 Prime (IceBerg Blue, 128 GB)",MTK Helio P70 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,15.49 cm (6.1 inch) Liquid Retina HD Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,"₹18,499",4500 mAh Lithium-ion Battery
498,"Redmi 9 Power (Electric Green, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,64MP + 5MP + 8MP | 32MP Front Camera,"₹13,780",5000 mAh Battery
499,"LG Velvet Dual Screen (Aurora Silver, 128 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 12MP + 5MP | 32MP Front Camera,"₹49,990",6000 mAh Battery
500,"Redmi Note 8 Pro (Halo White, 128 GB)",A13 Bionic Chip Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,90 Hz Ultra Smooth Display,48MP + 48MP + 8MP + 2MP + 2MP | 16MP + 16MP Dual Front Camera,"₹17,999",4500 mAh Lithium Ion Battery
501,"Samsung Galaxy A51 (Prism Crush White, 128 GB)",MediaTek | MT6762 octa core Processor,6 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹24,499",4000 mAh Li-polymer Battery
502,"Vivo Y15 (Burgundy Red, 64 GB)",Qualcomm Snapdragon 439 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.0 cm (6.3 inch) Full HD+ Display,64MP Rear Camera,"₹12,990",4000 mAh Lithium Polymer Battery
503,"Redmi Note 6 Pro (Blue, 64 GB)",Qualcomm Snapdragon 665 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.0 cm (6.3 inch) Full HD+ Display,48MP Rear Camera | 8MP Front Camera,"₹11,400",4000 mAh Lithium Polymer Battery
504,"Vivo S1 (Diamond Black, 64 GB)",Qualcomm Snapdragon 665 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 5MP | 16MP Front Camera,"₹18,990",5000 mAh Li-Polymer Battery
505,"Apple iPhone XR (Yellow, 64 GB) (Includes EarPods, Power Adapter)",Qualcomm Snapdragon 665 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.21 cm (6.38 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,"₹43,999",5000 mAh Li-Polymer Battery
506,"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",A13 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,"₹39,999",5020 mAh Lithium Polymer Battery
507,"Redmi Y2 (Rose Gold, 32 GB)",Qualcomm Snapdragon 675AIE Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.56 cm (6.52 inch) Display,13MP + 2MP + 8MP | 16MP Front Camera,"₹9,499",4500 mAh Lithium-ion Battery
508,"Realme 6 Pro (Lightning Red, 128 GB)",SDM710 Processor,12 GB RAM | 256 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,"₹18,999",4000 mAh Battery
509,"Redmi Note 9 Pro (Champagne Gold, 128 GB)",MTK Helio P70 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹17,199",4020 mAh Battery
510,"Infinix S5 Pro (Forest Green, 64 GB)",Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹12,999",4500 mAh Lithium Ion Battery
511,"Realme 5i (Forest Green, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,12MP + 12MP + 12MP | 32MP Front Camera,"₹11,999",5000 mAh Li-ion Battery
512,"Mi A2 (Red, 128 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 5MP | 16MP Front Camera,"₹13,999",3000 mAh Battery
513,"Realme 6 Pro (Lightning Blue, 128 GB)",A13 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹18,999",4500 mAh Lithium-ion Battery
514,"Apple iPhone SE (White, 256 GB) (Includes EarPods, Power Adapter)",Qualcomm Snapdragon 675AIE Processor,8 GB RAM | 128 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹49,999",4500 mAh Li-ion Battery
515,"Realme 3i (Diamond Blue, 32 GB)",Qualcomm Snapdragon 720G Processor,6 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,"₹8,499",4500 mAh Li-ion Battery
516,"Vivo V15 (Aqua Blue, 64 GB)",SDM710 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹21,099",4000 mAh Li Polymer Battery
517,"Apple iPhone 12 Mini (Black, 128 GB)",Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,"₹74,900",4000 mAh Lithium-ion Polymer Battery
518,"OPPO A5 2020 (Dazzling White, 64 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹13,990",5000 mAh Li-Polymer Battery
